id,created_at,favorite_count,retweet_count,text
1354392965498679298,2021-01-27 11:37:01,8,3,ශ්‍රී ලංකාව තුලින් නව කොවිඩ් ප්‍රභේදයක් හදුනාගෙන ඇති අතර එය ඉතා වේගයෙන් ව්‍යාප්ත  වීමේ අවධානමක් පවතින බව වාර්තා වෙයි. https://t.co/AKQG8vhhSP
1354336678102642691,2021-01-27 07:53:21,2,1,"පල්ලම රාජ්‍ය බැංකුවක් වසා දමයි
#SLnews #SriLanka 
https://t.co/KPD17YVoDJ"
1354292214839586822,2021-01-27 04:56:40,30,6,"ශ්‍රී ලංකාවේ සහ මාලදිවයිනේ කාන්තා කළමනාකරණ හා වෘත්තීය කාන්තා සම්මාන උළෙලේදී 2021 වසරේ Trailblazer සම්මානය දිනා ගැනීමට ශ්‍රී ලංකාවේ ප්‍රථම කාන්තා සමූහ ප්‍රධාන විධායක නිලධාරීනි කස්තුරි චෙල්ලරාජා සමත් විය. @Kasturi_CW 

#KasturiChellaraja #HEMAS #WomenInManagement #WIM https://t.co/nWwzYX6cpW"
1354291318504235009,2021-01-27 04:53:06,2,0,"සුරඟනන් මල්ගෙන ගිය ශ‍්‍රීපාද පාර සිල්පර කොටන් යොදා ප‍්‍රතිසංස්කරණයට කැබිනට් අනුමැතිය
#SLnews #SriLanka 
https://t.co/HCrCoLY49t"
1354280139908112385,2021-01-27 04:08:41,2,0,"මීටියාගොඩ ඝාතනයේ සැකකරුවෝ පොලිසියට බාරවෙති
#SLnews #SriLanka 
https://t.co/DoFuw1ftn4"
1354045419593019393,2021-01-26 12:35:59,3,0,කොවිඩ් එන්නත් මාත්‍ර ලක්ෂ 6 ක් සතියක් ඇතුළත ඉන්දියාවෙන් ලංකාවට - වෛද්‍ය සුදර්ශනී ප්‍රනාන්දුපුල්ලේ. https://t.co/X1GYGnJXJp
1354045171671977984,2021-01-26 12:35:00,18,1,සිය මවගෙන් වෙන්ව සුනඛයන්ගේ ග්‍රහණයට හසුව සිටි දැඩි ආරක්ෂීත ක්ෂීරපායි සත්වයකුවන ගෝන පැටවකුගේ දිවි බේරා ගැනීමට ගල්කිරියාගම වනසත්ව අඩවි කාර්යාලයේ නිලධාරීන් සමත්ව තිබේ. https://t.co/QOaQlOQ3zt
1354045017690689542,2021-01-26 12:34:23,2,1,අග්‍රාමාත්‍ය මහින්ද රාජපක්ෂ මහතා පූජ්‍ය කොටුගොඩ ධම්මාවාස හිමියන් මුණගැසෙයි. https://t.co/RQND82JkHD
1353971182979215361,2021-01-26 07:41:00,1,1,"තණමල්විල ඩිපෝවේ ලංගම බස් රථ ධාවනය නවතී
#SLnews #SriLanka 
https://t.co/R7LzaDJ4nj"
1353919273094275072,2021-01-26 04:14:43,1,0,"කුඹුරට ගොස් එමින් සිටි ගොවියාව වලසෙකු සපාකාලා
#slnews #SriLanka 
https://t.co/dM33cg1PBI"
1353701557880168452,2021-01-25 13:49:36,12,2,දුම්රිය සේවක සංගමය විසින් වරායේ නැගෙනහිර පර්යන්තය විකිණීමට විරුද්ධව විරෝධතාවයක් සහ තැපැල්පත් විරෝධයක් මරදාන ටෙක්නිකල් හංදිය දුම්රිය මූලස්ථානය අසල පැවැත් වුණි. https://t.co/gHgRQDs0SN
1353699297355825153,2021-01-25 13:40:37,6,2,හම්බන්තොට මුහුදුතීරයේ කුඩා රාවණා ප්‍රරදීපාගාරය අසල ගල්පරයක හැපී අනතුරට ලක්වු නෞකාව නිසා ඇතිවු හානිය ගණනය කිරීම ආරම්භ කෙරේ. https://t.co/w1BwRUvYTh
1353645701272657927,2021-01-25 10:07:39,1,0,"කල්මුනේ අගුලු අරී - මැල්කොනියට, පල්ලියකොටුවට, ගල්හින්නට අගුලු
#SLnews #Srilanka
https://t.co/mavm5EG6hd"
1353644711676932097,2021-01-25 10:03:43,5,1,"නිරෝධායන නීති නොතකා සම්භාහන මධ්‍යස්ථානයක් පවත්වාගෙන ගිහින්
#SLnews #SriLanka
https://t.co/1yBloGIZOp"
1353634521070108674,2021-01-25 09:23:13,6,0,සිමෙන්ති නෞකා අනතුරට හේතුව ගමන්මාර්ග වෙනස් කළ නිසා-MEEPA
1353634472453926915,2021-01-25 09:23:02,11,1,සමගි ජන බලවේගයේ සභාපති ලෙස සරත් ෆොන්සේකා පත් කරයි
1353372668720984064,2021-01-24 16:02:43,13,1,සංචාරක කර්මාන්තය ආයෙත් විවෘත වුනාම අපේ රටෙන් ඇහෙන කතා ටිකක්. සංචාරක කර්මාන්තයෙන් ශ්‍රී ලාංකිකයන් මිලියන දෙකක් දිනපතා යැපෙන බව සංචාරක කර්මාන්ත අමාත්‍යාංශය පවසයි. #SoSriLanka #SriLanka @sltda_srilanka https://t.co/ll47hYm8pd
1353329684902273024,2021-01-24 13:11:55,3,0,"සෞඛ්‍ය ඇමැතිනියටත් කොරෝනා
#COVID19SL #COVID19LK 
https://t.co/HZHaTwFQgq"
1353329104918106113,2021-01-24 13:09:36,6,2,"කවුරු විරුද්ධ වුණත් නැගෙනහිර ජැටිය ඉන්දියාවට බදු දෙනවා
#SLnews #SriLanka 
https://t.co/Yb6QjGDG5T"
1352874513248169985,2021-01-23 07:03:13,14,2,සෞඛ්‍ය ඇමතිනී පවිත්‍රා වන්නිආරච්චි මහත්මියට කොවිඩ් -19 ආසාදනය වී ඇති බව අමාත්‍යාංශ ආරංචි මාර්ග මීට ටික වේලාවකට පෙර තහවුරු කළේය.
1352566063913963521,2021-01-22 10:37:33,3,0,"අහඹු පරීක්ෂණවලින් අරණායක 9කට කොරෝනා
#SLnews #SriLanka 
https://t.co/76EBT9fast"
1352486588337500162,2021-01-22 05:21:45,1,1,ජාතික වැවිලි කළමනාකරණ නිරෝධායන ප්‍රතිකාර මධ්‍යස්ථානය තුල ආසාදිතයින් 112 දෙනෙකු ප්‍රතිකාර ලබයි. https://t.co/sRqL8sja9v
1352482843549691904,2021-01-22 05:06:52,12,2,අටළුගම කෙළ ගැසු පුද්ගලයාට අධිකරණය දුන් තින්දුව මගින් රාජ්‍ය නිළධාරීන්ට බාධා නොකිරීම සහ සෞඛ්‍ය රීතීන්ට අනුගත වීමට ගැන ජනතාවට පණිවුඩයක් ලබාදෙයි. https://t.co/WUZ4pYrS6s
1352207895987892226,2021-01-21 10:54:19,2,1,"සබරගමුව පළාත් සභාවේ රියැදුරෙක් නිරෝධායනය වෙමින් සිටියදී මියයයි
#slnews #SriLanka 
https://t.co/f9NUDQX1Na"
1352207611819667457,2021-01-21 10:53:12,0,0,"කිලෝමීටරයක්වත් නැති පාරක් හදන්න මාස 18 ක් යනවා
#slnews #SriLanka 
https://t.co/vxC4rxNwzF"
1352203378923892736,2021-01-21 10:36:22,1,0,කොළඹ අපරාධ කොට්ඨාස බස්නාහිර පළාත් දූෂණ මර්දන ඒකකයට ලැද තොරතුරක් මත ලක්ෂ 40 ක් වටිනා හෙරෝයින් සමඟ සැකකරුවකු අත්අඩංගුවට. https://t.co/PQGMhjiMoV
1352202959359275010,2021-01-21 10:34:42,9,1,පළමු වාණිජ ගුවන් යානය අද පෙරවරුවේ මස්කට් ජාත්‍යන්තර ගුවන් තොටුපලේ සිට බණ්ඩාරනායක ජාත්‍යන්තර ගුවන් තොටුපළට පැමිණෙයි. https://t.co/ESBgom2YqS
1352202346349154306,2021-01-21 10:32:16,4,1,පෙබරවාරි 15 ​​වන විට බස්නාහිර පළාතේ පාසල් නැවත විවෘත කිරීමට අධ්‍යාපන අමාත්‍යාංශය බලාපොරොත්තු වේ: අධ්‍යාපන අමාත්‍යාංශයේ ලේකම් මහාචාර්ය කපිල පෙරේරා. https://t.co/C3bPAbbfHL
1352175664527507458,2021-01-21 08:46:15,0,0,"කැටඹුලා තේ වතුයායේ කාර්යාලය වසාදමයි
#SLnews #SriLanka 
https://t.co/EBi684DBBD"
1352175015198924801,2021-01-21 08:43:40,0,0,"ක්‍රිකට් ක්‍රීඩකයන් දෙදෙනකුට කොරෝනා
#SLnews #SrilankaCricket 
https://t.co/NntX7rRVuI"
1352172874027692032,2021-01-21 08:35:09,4,1,"ශිෂ්‍යත්වයේ කඩඉම් ලකුණු පහළ දමන්නැයි උද්ඝෝෂණයක්
#SLnews #SriLanka 
https://t.co/4K1M8ZWR2o"
1352136074869534720,2021-01-21 06:08:56,2,1,"අ‘පුර පාසල් දෙකක් දින නියමයක් නැතිව වසා දමයි
#SLnews #SriLanka 
https://t.co/cI0WLd44eo"
1352102329558953985,2021-01-21 03:54:50,1,0,"නිරෝධායනයට යොමුකර සිටි ආශ්‍රිතයන් හැටන්හි සැරිසරලා
#SLnews #SriLanka 
https://t.co/1HVCqIFz9h"
1352101793296248832,2021-01-21 03:52:43,0,0,"කදුරුවෙල අගුලු අරී
#SLnews #SriLanka 
https://t.co/gtBbkyTlhQ"
1351841490381619203,2021-01-20 10:38:21,9,0,කොරෝනා වෛරස හේතුවෙන් මෙවර නිදහස් දින උළෙල සීමිත පිරිසකගේ සහභාගිත්වයෙන්. - ආරක්ෂක ලේකම් කමල් ගුණරත්න. https://t.co/FWmgP6SjXS
1351841310202683394,2021-01-20 10:37:39,10,0,පොලොන්නරුව ප්‍රදේශයේ බව බෝග ආරක්ෂා කිරීමට අටවන ලද තුවක්කුවක වෙඩි උණ්ඩයක් හිසට වැදී වයස අවුරුදු 8ක් පමණ වන අලියකු තුවාල ලබයි https://t.co/T8742rX760
1351841229835653121,2021-01-20 10:37:19,3,0,කොම්පඤ්ඤවීදිය මහල් නිවාස ප්‍රතිසංවර්ධන ව්‍යාපෘතිය කඩිනම් කිරීම සඳහා නාගරික සංවර්ධන සහ නිවාස අමාත්‍යාංශයේ ලේකම් සිරිනිමල් පෙරේරා මහතා විශේෂ බලයලත් නිලධාරියෙක් ලෙස පත් කරයි. https://t.co/HoqAhKDmI3
1351840846182637569,2021-01-20 10:35:48,9,0,"පූනානි ප්‍රතිකාර මධ්‍යස්ථානයෙන් පලා ගිය ආසාදිතයා ඇහැලියගොඩ, පැල්පිටිය ප්‍රදේශයෙන් සොයාගත් බව පොලිසිය කියයි. https://t.co/tHBM7KAk5E"
1351813579264073728,2021-01-20 08:47:27,1,0,"අඟුණකොලපැලැස්ස බන්ධනාගාරයේ රැඳවියන් 17 කට කොරෝනා
#SLnews #SriLanka 
https://t.co/JfwhBKFEei"
1351790006675804160,2021-01-20 07:13:47,7,0,ලිංගික අතවර කිරීමක් සම්බන්ධ පැමිණිල්ලකට අදාලව ප්‍රාදේශීය ලේකම් වරයෙකු අත්අඩංගුවට. https://t.co/Sw4eHxqSOJ
1351789240024137733,2021-01-20 07:10:44,5,0,පාතාල කල්ලියේ සාමාජිකයෙකු වන  ප්‍රභාත් මදුසංක නොහොත් බැරල් සංක ඊයේ රාත්‍රියේ හෙරොයින් ග්‍රෑම් 4.3 ක් සමඟ පෑලියගොඩ පොලිසිය විසින් අත්අඩංගුවට ගෙන තිබේ. https://t.co/8jddCCuUFr
1351780442572161025,2021-01-20 06:35:47,4,1,"තවලම සතිපොළ ආශ්‍රිත වෙළඳසැල්වල 10දෙනෙකුට කොරෝනා
#SLnews #SriLanka 
https://t.co/vfFmkS46xO"
1351738205721169926,2021-01-20 03:47:56,4,0,"ලක්ෂ 40 ක කේරළ ගංජා වෑන් රථයේ සඟවා ගෙනයද්දී අල්ලයි
#SLnews #SriLanka 
https://t.co/DmLwH5e5vI"
1351737776169893892,2021-01-20 03:46:14,7,2,"පලා ගිය ආසාදිතයා පැල්පිටියෙන් සොයාගනී
#SLnews #SriLanka 
https://t.co/W6cx6Ei0TT"
1351737419645665280,2021-01-20 03:44:49,2,0,"පූනානි ප්‍රතිකාර මධ්‍යස්ථානයෙන් ආසාදිතයෙක් පලායයි
#SLnews #SriLanka 
https://t.co/6hAGNSz9mY"
1351531426345172992,2021-01-19 14:06:16,18,0,වැල්ලවාය මුලික රෝහලින් පළා ගිය කොවිඩ් යැයි සැක සහිත කාන්තාව එම රෝහලේ කාර්යමණ්ඩලය සහ ආරක්ෂක අංශය විසින් අල්ලාගනියි. https://t.co/6zljO42z6i
1351531364701536256,2021-01-19 14:06:02,7,0,"""සුරකිමු ගංගා"" ජාතික පාරසරික වැඩසටහන දියත් කෙරේ. https://t.co/vzFQAQYJ38"
1351531248095645696,2021-01-19 14:05:34,1,1,දිවයිනේ විවිද ප්‍රදේශ වලින් යතුරුපැදි 6 ක් සොරකම් කර තිබේ. https://t.co/PSrigCSE3Z
1351530683831779330,2021-01-19 14:03:19,4,0,සෞඛ්‍ය උපදෙස් නොපිලිනොපැදි ආයතන 122 ක් හදුනාගැනේ. https://t.co/KLj4qgYgXP
1351530522783039488,2021-01-19 14:02:41,1,0,"සමස්ථයක් ලෙස දැනට බස්නාහිර පළාතේ රැපීඩ් ඇන්ටිජෙන් සහ පි.සී.ආර් පරික්ෂණ 18,149 ක් සිදුකර ඇත. https://t.co/cQBphIDxOQ"
1351389993378279426,2021-01-19 04:44:16,2,1,"යාපනයේ පොදු වෙළඳසැල් යළි අරී
#SLnews #SriLanka 
https://t.co/4g1klKVsfJ"
1351389463826481153,2021-01-19 04:42:10,2,0,"වසාදැමුණු හබරාදුව ප්‍රාදේශීය සභා කාර්යාලය යළි විවෘත කරයි
#SLnews #SriLanka 
https://t.co/5lbs0GxTov"
1351388589003730944,2021-01-19 04:38:41,1,0,"ක්ෂණික ප්‍රතිදේහ පරීක්ෂාවකින් නෙළුව සතිපොළේ 11ට කොරෝනා
#COVID19LK #COVID20 
https://t.co/5Z2R4uYq7N"
1351177355021185032,2021-01-18 14:39:19,14,2,"කලා-බළලු වැව් ඉස්මත්තේ රජයේ රක්ෂිත ඩෝසර් කරලා
#SLnews #SriLanka https://t.co/YilTweQqIt"
1351176964590227458,2021-01-18 14:37:46,13,1,"රන්ජන් පාර්ලිමේන්තු ගෙන්වන්න’යි සමගි ජන බලවේගය ඉල්ලයි
#ranjanramanayake #SLnews https://t.co/Cl7v1HyBx6"
1351158021662105603,2021-01-18 13:22:30,5,0,කෝවිඩ් වසංගත තත්ත්වය හේතුවෙන් මාස තුනකට අධික කාලයක් නවතා තිබූ මඩකලපුව-කොළඹ දුම්රිය සේවාව අද නැවත ආරම්භ කෙරිණි. https://t.co/RBPElar3ci
1351157313772650499,2021-01-18 13:19:41,6,1,"ඝාතනයට ලක්වූ කාන්තා මළසිරුරක් ඊයේ කිලිනොච්චිය ප්‍රදේශයේ නිවසක තිබී සොයා ගත් බව  පොලීසිය පවසයි. ඝාතනයට ලක්ව ඇත්තේ තිදරු මවක් වන අතර, පවුලේ ආරවුලක් හේතුවෙන් මෙම ඝාතනය සිදුවන්නට ඇතැයි පොලීසිය සැක කරයි. https://t.co/PbVn3brqUD"
1351118162440413187,2021-01-18 10:44:07,3,0,"රිකුණාමල මණ්ඩපයේ සිසුන් දෙනෙකුට කොරෝනා
#COVID19SL #COVID19 
https://t.co/E3kVzeJahf"
1351117918675873794,2021-01-18 10:43:09,2,0,"රාජ්‍ය අමාත්‍ය පියල් නිශාන්තට කොරෝනා
#slnews #Srilanka
https://t.co/ebbb2f1P7e"
1351092533464596482,2021-01-18 09:02:16,2,1,"රන්ජන් පාර්ලිමේන්තු ගෙන්වන්න’යි සමගි ජන බලවේගය ඉල්ලයි
#SLnews #Srilankan 
https://t.co/EJ2SywmSAU"
1351043689125179393,2021-01-18 05:48:11,2,0,"නාවලපිටිය නගරයේ වෙළඳසැල් අද විවෘත කරයි
#SLnews #SriLanka 
https://t.co/6QO8ucEVFb"
1351042927158571009,2021-01-18 05:45:09,2,1,කොරෝනා තත්ත්වය නිසා හෙට සහ අනිද්දාට පමණක් පාර්ලිමේන්තු රැස්වීමට තීරණය කරයි
1350776320834224137,2021-01-17 12:05:45,4,1,පාර්ලිමේන්තු කාර්ය මණ්ඩලයේ තවත් 4කට කොරෝනා ආසාදනය වී ඇතැයි තහවුරුවෙයි
1350776280204025857,2021-01-17 12:05:36,3,0,මිනුවන්ගොඩ නැගෙනහිර ගල්ඔලුව සහ බටහිර ගල්ඔලුව හුදකලා කරයි
1350776238214823938,2021-01-17 12:05:26,8,0,"මාතලේ වරකාමුර,මීදෙනිය,දෙහිපිටියේ මාත්තාව හුදකාල කරයි."
1350457547031867394,2021-01-16 14:59:04,3,1,"කොග්ගල නිදහස් වෙළඳ කලාපයෙන් කොරෝනා ආසාදිතයින් 54ක්
#COVID19SL #SLnews 
https://t.co/Tcx7atGQZ4"
1350456992066723842,2021-01-16 14:56:51,3,0,"කොරෝනා කර්මාන්තශාලා 5කින් 435ක් නිරෝධායනයට
#COVID19SL #COVID20 
https://t.co/W4V6DgIQNr"
1350117074199224321,2021-01-15 16:26:09,15,2,දූෂිත පොලිස් නිලධාරීන් අත්අඩංගුවට ගැනීම සඳහා පොලිස් දෙපාර්තමේන්තුව තුළ විශේෂ මෙහෙයුමක්. https://t.co/l5TTAsVxVs
1350116270696407041,2021-01-15 16:22:57,5,0,රුපියල් කෝටි 18 අධික වටිනා අයිස් මත්ද්‍රව්‍ය තොගයක් සුඛෝපභෝගී බස් රථයකින් ප්‍රවාහනය කරමින් සිටි පුද්ගලයෙක් කොස්ගොඩ ප්‍රදේශයේදී අත්අඩංගුවට. https://t.co/picWmzKTuy
1350115737562583040,2021-01-15 16:20:50,8,0,ශ්‍රී ලාංකිකයන් ජෝර්දානයේ සහ ඕස්ට්‍රේලියාවේ සිට ලංකාවට https://t.co/LwMWrGQhXP
1350115376093249536,2021-01-15 16:19:24,5,2,කිලිනොච්චි දිස්ත්‍රික්කයේ ඇති වූ ගංවතුරෙන් පවුල් 807 කට අයත් පුද්ගලයින් 2600 ක් පීඩාවට https://t.co/IcBe2NlC7v
1350039721301352450,2021-01-15 11:18:46,2,0,"මීරිගම බැංකුවක් වසාදමයි
#SLnews #SriLanka 
https://t.co/2v78jG7lop"
1350022594980839425,2021-01-15 10:10:43,0,0,"විෂබීජහරණයට නාවලපිටිය තාවකාලිකව වහයි
#SLnews #SriLanka 
https://t.co/zYEEcizhs5"
1350007871610658821,2021-01-15 09:12:13,8,0,ETI හිටපු  අධ්‍යක්ෂවරුන් සිව් දෙනා  ඇප මත මුදාහරී
1349986640379277313,2021-01-15 07:47:51,2,1,"හැටන් පාසලක සිසු සිසුවියන් 53 ක් ස්වයං නිරෝධානයට
#COVID19LK #COVID20 
https://t.co/CVZCGoApNF"
1349587282949406721,2021-01-14 05:20:57,1,0,"අගමැති ආරක්ෂක අංශයට අනුයුක්ත කොස්තාපල්වරියකට කොරෝනා
#COVID19SL #SLnews 
https://t.co/s4IsE85K2b"
1349580920471207937,2021-01-14 04:55:40,0,0,"අම්බලන්ගොඩ පොල්වත්ත රෝහලත් කොරෝනා ආසාදිතයන්ට
#COVID19SL #SLnews 
https://t.co/rvioYsXJx3"
1349450509686427648,2021-01-13 20:17:27,5,0,බස්නාහිර පළාතේ මුව ආවරණ පැළඳ නොසිටි පුද්ගලයන් 2471 දෙනෙකු සොයාගනියි. https://t.co/HU0DRGZX9Y
1349450366367109120,2021-01-13 20:16:53,0,0,දැනට වසා ඇති ගුවන් තොටුපලවල් නැවත විවෘත කිරීම පිළීබඳ දින වකවානු පිළිබඳ මේ වනවිට අවසන් තීරණයක් ගෙන ඇතැයි තරුණ කටයුතු හා ක්‍රීඩා අමාත්‍ය නාමල් රාජපක්ෂ මහතා පැවසීය. https://t.co/3aZ8G2WqLf
1349450222859034626,2021-01-13 20:16:19,2,0,නිරෝධායනය කාල සීමාව අවසන් කිරීමෙන් පසු රන්ජන් ‍රාමනායක බන්ධනාගාරගත කෙරෙයි. https://t.co/WxfIYKf4QX
1349306442386325504,2021-01-13 10:44:59,3,0,"ට්‍රම්ප්ගේ යුටියුබ් නාලිකාව අත්හිටුවයි
#SLnews #SriLankan 
https://t.co/U5TT8cmoCI"
1349298443169107970,2021-01-13 10:13:12,3,1,"බිරිඳ ඝාතනය කළ සැමියාට වසර අටකට පසු මරණ දඬුවම
#SLnews #SriLankan 
https://t.co/ElxEf3l0cS"
1349282227071275011,2021-01-13 09:08:46,2,0,"බස්නාහිරින් පිටවන ස්ථාන 11 ක රැපිඩ් ඇන්ටිජන් පරික්ෂාව අද සිට
#COVID19LK #COVID20 
https://t.co/fAxMa7dUzB"
1349264059267309569,2021-01-13 07:56:34,0,0,"සංචාරක කර්මාන්තයට පාඩමක්
#SLnews #SriLanka 
https://t.co/MyhollzVvv"
1349255745305407488,2021-01-13 07:23:32,5,0,එංගලන්තයේ සිට මෙරටට ආ අයකුට නව කොරෝනා ප්‍රභේදය වැළඳී ඇති බවට හඳුනා ගනී-ප්‍රධාන වසංගත රෝග විද්‍යාඥ
1349255688711589891,2021-01-13 07:23:18,3,0,"නිවැ-එජාප මහලේකම් පාලිත රංගේ බණ්ඩාර, සභාපති වජිර අබේවර්ධන සහ උප නායක ලෙස අකිල විරාජ් කාරියවසම් පත් කිරීමට එජාප කෘත්‍යාධිකාරි මණ්ඩලය තීරණය කරයි"
1349247844905934849,2021-01-13 06:52:08,2,0,"පුත්තලම ලංගම ඩිපෝවේ බස් රථ යළි ධාවනයට
#SLnews #SriLanka 
https://t.co/0epZql7wRw"
1349234326307700737,2021-01-13 05:58:25,2,0,"කෝටි 2ක මුදල්-ස්වර්ණාභරණ සමඟ දෙදෙනෙකු අල්ලයි
#SLnews #SriLanka 
https://t.co/LreZsHQtpE"
1349209508904529920,2021-01-13 04:19:48,6,0,"කෝටි 24ක හෙරොයින් කොස්ගොඩින් අල්ලයි
#SLnews #SriLanka 
https://t.co/9SULbf1pZm"
1349209297222131714,2021-01-13 04:18:58,3,1,"බද්දේගම උපන්දින සාදයට ගිය තිදෙනෙකුට කොරෝනා
#SLnews #SriLanka 
https://t.co/LFMkR0fbhY"
1349208901888008195,2021-01-13 04:17:23,3,1,"කලවානේ බැංකු විවෘත කරයි
#SLnews #SriLanka 
https://t.co/qi5EXN9rjt"
1349021493263527946,2021-01-12 15:52:42,4,1,සාමුද්‍රීය සහයෝගිතා වර්ධනයට ශ්‍රී ලංකා - බංග්ලාදේශ එකඟත්වය https://t.co/td54vi4dHU
1349020422117990402,2021-01-12 15:48:26,3,0,පත්ල පහත් බස් 200ක් මිලදී ගැනීමට කැබිනට් අනුමැතිය. https://t.co/bQtGjtwtos
1349019681324204032,2021-01-12 15:45:30,2,0,ව්‍යාජ ලියකියවිලි භාවිතා කරමින් රථවාහන කුලියට දෙන පුද්ගලයන්ගෙන් වාහන ලබාගෙන මහා පරිමාණ ජාවාරමක් සිදු කළ කල්ලියක් කුලියට ගත් මෝටර් රථ 16 ක් සහ වෑන් රථයක් සමග මුල්ලේරියාවේදී අත්අඩංගුවට. https://t.co/oYiPlvTh0P
1349018292246212617,2021-01-12 15:39:59,2,0,මෙරට මුහුදු සීමාවේ මසුන් ඇල්ලූ ට්‍රෝලර් යාත්‍රාවක් සහ ඉන්දියානු ජාතිකයන් 09 දෙනෙකු නාවික හමුදා අත්අඩංගුවට. https://t.co/HbAU3QCuJv
1348950275009101825,2021-01-12 11:09:42,0,0,"රංජන්ට වසර 4ක සිරදඬුවම්
#SLnews #SriLanka 
https://t.co/kvMS9suYbw"
1348847245970399234,2021-01-12 04:20:18,1,1,"විල්පත්තුවට පුත්තලමෙන් ඇතුල්වීම තාවකාලිකව නවතා දමයි
#SLnews #SriLanka 
https://t.co/S0SiLsIZSf"
1348515104887697408,2021-01-11 06:20:29,2,0,"කොන්දොස්තර ආසාදිතයකු වීමෙන් පුත්තලම ලංගම ඩිපෝවෙ බස්රථ රැසක් ධාවනය නවතයි
#SLnews #SriLanka 
https://t.co/zxzb39S5SC"
1348500661508268034,2021-01-11 05:23:06,0,0,"දික්ඔය රෝහලේ 15 ක් නිරෝධායනයට
#SLnews #SriLanka 
https://t.co/vKv4bmtLPf"
1348482142049763330,2021-01-11 04:09:30,0,1,"ඉරණමඩු ජලාශයේ වාන්දොරටු 6ක් අරී
#SLnews #SriLanka 
https://t.co/jBUg3Zg7Bx"
1348259150636195840,2021-01-10 13:23:25,3,0,"බොරැල්ලේ ප්‍රදේශ තුනක් හුදකලා කරයි
#SLnews #SriLanka 
https://t.co/w39eOgdrYp"
1348258961703792644,2021-01-10 13:22:40,0,0,"කලවාන නගරයේ වෙළෙඳසැල් - ආයතන තාවකාලිකව වහයි
#SLnews #SriLanka 
https://t.co/RH2YVEdjmC"
1348145479637479424,2021-01-10 05:51:44,0,1,"ගාල්ලේ වෛද්‍යවරු 12වැනිදා වර්ජනයකට සැරසෙති
#SriLanka #SLnews
https://t.co/oB7q8D4aHm"
1348144848264638470,2021-01-10 05:49:13,1,0,"රවූෆ් හකීම්ටත් කොරෝනා
#COVID19LK #COVID19SL 
https://t.co/MlcJcZIUQD"
1347785027455746052,2021-01-09 05:59:25,5,2,"පලාගල පුරාවිද්‍යා භූමියක් ඩෝසර් කරලා
#SLnews #SriLanka 
https://t.co/YHGJCj7k2i"
1347784751512514560,2021-01-09 05:58:20,2,0,"ස්මාරකයක් ඉවත් කිරීමට යාමෙන් යාපනය සරසවියේ ගැටුමක්
#SLnews #SriLanka 
https://t.co/5jE7hAdLc7"
1347568626086371330,2021-01-08 15:39:31,3,0,පුද්ගලයකු කොවිඩ් -19 වයිරසය ආසාදනය වීම හේතුවෙන් විශ්වවිද්‍යාල ප්‍රතිපාදන කොමිෂන් සභා කාර්යාලය වසාදමයි. https://t.co/ujNT9GOPdS
1347568594591371265,2021-01-08 15:39:24,6,0,සම්බන්ධීකරණ ගැටලුවක් හේතුවෙන් යුක්‍රේන ජාතිකයන්ගේ ශ්‍රී ලංකා සංචාරය තුළ අඩුපාඩු දක්නට ලැබුණු බව වෛද්‍ය හරිත අලුත්ගේ පවසයි. https://t.co/IWFpkAuBQV
1347568470754549766,2021-01-08 15:38:54,4,0,මත්තලෙන් යුක්‍රේනයට ප්‍රථම මත්ස්‍ය අපනයනය ආරම්භ කරයි. https://t.co/2SnyhnaTNH
1347568378265919488,2021-01-08 15:38:32,5,1,මහර බන්ධනාගාර සිද්දියෙන් මියගිය කෝවිඩ් ආසාදිත නොවන පුද්ගලයන්ගේ දේහයන් භූමදානයට අවසර. https://t.co/5gf1mdHE9g
1347568271021772801,2021-01-08 15:38:07,3,1,සෞඛ්‍ය අමාත්‍යාංශය කෝවිඩ් ආසාදිත මුස්ලිම් දේහයන් සම්බන්ධයෙන් වැරදි ක්‍රියාමාර්ගයක් අනුගමනය කරන බව පාර්ලිමේන්තු මන්ත්‍රී රිශාඩ් බදියුදීන් පවසයි https://t.co/qtSKQ7Nx2z
1347568156848615425,2021-01-08 15:37:39,13,3,Correction - ප්‍රවීණ මාධ්‍යවේදී ලසන්ත වික්‍රමතුංග මහතාගේ  12වැනි ගුණ සමරුව අද. https://t.co/ZdWOX4Bg8U
1347568017560002562,2021-01-08 15:37:06,1,0,"ශ්‍රී ලංකිකයින් 162 ක් මෙල්බන් සිට 
මෙරටට. https://t.co/xCTzOaV9LH"
1347542376504549378,2021-01-08 13:55:13,7,0,"කරාපිටිය රෝහලේ 23 වාට්ටුව තාවකාලිකව වහයි
#SLnews #SriLanka 
https://t.co/Xa84poMinu"
1347541883602526208,2021-01-08 13:53:15,2,0,"විදුලිසැර වැදී සිව් දරු පියා මරුට
#SLnews #SriLanka 
https://t.co/GekAQyUaqn"
1347493301700718595,2021-01-08 10:40:12,2,0,"වවුනියාවේ බසාර් වීදිය හුදකලා කරයි
#SLnews #SriLanka 
https://t.co/GmABmVxmz3"
1347484010973429760,2021-01-08 10:03:17,7,1,"නි​රෝධායන වෙළෙඳපොළ ජාවාරම
#SLnews #SriLanka 
https://t.co/aiNMtpfq3O"
